"id","price"
18158204,240.268223354524
10960576,261.233513275643
23168966,156.925800605874
4433087,138.412785399095
7654385,183.928266179576
30440510,190.672422637442
1411556,169.749753742713
3750424,190.225589009486
17026440,230.276200322472
1365322,164.572469825761
15601612,226.591502718539
2367264,169.439268387935
17556681,342.046082085145
24001619,291.293529177212
13731269,171.326628881836
11159274,161.851743819843
9798227,189.54033467024
16905728,186.729299125804
30446481,140.827457471608
27854564,321.770296386499
13193712,234.229326432318
14432786,181.365653944636
17202864,195.350813479364
7351106,153.61721633495
27316240,202.303349346043
21201577,205.131976811984
12865593,587.899499302734
18554945,439.510543738849
6939721,79.6894331815715
36234790,195.836916360895
9972882,469.289787416552
5891428,181.365653944636
3591555,169.450576302922
21836327,180.954202311601
20455901,234.65641757549
31694572,334.499480059485
6684853,209.749046747881
9325448,182.299331593379
33781195,128.154432671819
10053821,234.060923908481
14006102,114.442044628258
1232040,298.480481008841
33798517,186.937712042471
3868804,253.29464262777
24942116,595.786293717336
29575208,213.483757342853
4687889,385.008953228894
14914982,373.676600323319
15710793,185.080359343193
9714108,166.203450867993
21937686,167.125079462493
27663127,210.475616796737
9929807,233.938782276138
21636669,184.272963371604
22322796,381.324426635306
10466763,57.7930762452684
5335397,163.212704884733
4607973,231.916442823655
11874287,166.203450867993
15411155,186.044044786558
14736170,151.763160750611
4727645,232.13485833853
15422360,124.588060602867
16689474,430.019224041841
30681686,160.669356706954
12187229,277.278075693212
15436649,224.485726709763
35974793,227.685219542579
27591069,254.228320276513
6253591,180.670397007183
14905774,165.297734557838
34342730,376.011535584432
36685073,156.898387818696
14623874,188.606657021498
8953969,80.40469531544
10514744,60.8225273045789
10824987,208.876690005163
3730674,484.337065858779
11041522,144.860604367115
13619528,333.181487993061
24191246,219.779741348129
9558329,491.983359933626
5415770,176.964953067579
27761068,305.85013892834
19682975,135.789004119682
32633569,277.506493806294
36757710,347.988671616965
25738725,206.968018998068
7920559,166.203450867993
5173778,229.094099364232
35406938,272.844802228573
36395129,181.365653944636
13652346,241.221906199682
16822637,145.22741720941
11546662,240.94540049988
25296737,268.249738104526
8045613,279.870695722774
5213164,204.186991248254
20835426,206.324080368432
17526830,231.179870176592
20454441,268.439713853188
12670353,166.203450867993
5986780,232.13485833853
17554196,230.504618435554
27354643,231.807522201503
1079437,192.589790925966
36089366,234.040918712066
36826201,217.653252511538
14779980,187.891394887629
3045953,388.820844659583
25897646,212.331664179235
3051411,251.675710639781
15896899,261.918767614889
15899144,218.361863820013
15901519,259.573265578044
36457811,189.570342464863
36458334,154.773911930285
3213575,163.422423118179
25162175,234.564021026139
21102845,187.664282091326
7672551,181.604074655926
30364701,165.962983700668
27878389,214.884273815967
26579397,130.26127043229
8394604,186.181390813615
7812780,142.62448701874
24350103,127.460237486061
4003070,129.638078138324
28854634,180.378868146664
2689589,148.652640203483
12360569,122.158654350174
2331273,233.243281773601
4928570,150.738411015843
2550255,151.493969697191
14182888,229.756994488127
13449335,122.146605295931
4283721,220.881094418696
10641640,111.460066465682
7217455,121.44134576027
8123683,235.934548851178
3811912,101.173923410164
14066066,89.8100863828408
13514953,136.340177747326
13396073,123.050275150051
2996913,121.669763873352
4128544,144.800281214968
24765987,120.796842953111
10021334,170.581051390444
6140813,182.009849188895
210496,297.040345650695
147822,156.837609681943
7444404,131.404666314479
11325902,137.97911493173
7704561,119.573990462785
172758,207.556848863039
20107798,385.972788274354
10711324,181.415816537768
11880528,267.387689261212
17641709,99.0788911388514
14272720,144.958681140597
30066071,126.526559837318
1338991,145.445525161384
9262931,184.790876938709
10189391,156.629651749883
13489451,206.905649389886
9327348,145.871612453669
8077605,123.745532087505
1145564,141.233973143833
3961054,159.199819800264
13296162,141.233973143833
6558624,191.048189375789
29279839,75.3260835700604
32739554,160.790735791789
7199797,105.107044323594
36381292,127.93707890864
7694145,125.841305498073
15449739,142.62448701874
20137020,494.206632472145
4780380,170.819472101733
18966702,256.09621834327
2610371,135.406500098583
8389427,142.62448701874
21286613,153.828618803654
28127570,208.665074917776
16579691,177.565267809269
30342918,216.450838793982
20923374,107.192815135954
21975348,261.865095288135
6221717,142.62448701874
17897767,107.192815135954
40028,122.167351631602
13706767,126.784985745023
2144090,269.760889925013
14676199,144.263424203144
13365198,118.412635840215
6489883,142.62448701874
6799986,251.146502207228
21009921,149.786367420353
7290915,162.664796572544
28788323,131.588587626117
3270848,125.841305498073
1218561,110.75781789031
9762852,142.396068905658
