"id","price"
18158204,252.064811470208
10960576,258.700739442802
23168966,177.818622626783
4433087,121.512533487532
7654385,204.439719442713
30440510,178.662890699116
1411556,144.599816543663
3750424,169.93915028289
17026440,225.938346607913
1365322,153.975589570109
15601612,238.98845290659
2367264,178.113814079175
17556681,321.992799363475
24001619,308.092564232512
13731269,161.577311663598
11159274,152.345167411941
9798227,205.628261479265
16905728,201.409014471974
30446481,131.453948318312
27854564,287.852934528958
13193712,209.975672707589
14432786,195.935747334755
17202864,184.463981146608
7351106,168.809748332547
27316240,211.932709370808
21201577,216.019362537242
12865593,579.696952677272
18554945,483.211918016226
6939721,75.0783374308009
36234790,217.528870997654
9972882,463.045763747002
5891428,181.588771577583
3591555,176.818100173509
21836327,151.628046757356
20455901,246.081569569725
31694572,327.311865591299
6684853,215.06095296354
9325448,197.098476284604
33781195,114.969901625331
10053821,247.79454153238
14006102,114.692111087786
1232040,296.015326189166
33798517,201.545178848936
3868804,258.279767233118
24942116,564.737657599268
29575208,232.035278811507
4687889,390.702766102899
14914982,362.181009683878
15710793,198.269063662829
9714108,170.74105315737
21937686,182.872413239848
27663127,221.435114449127
9929807,247.350804957977
21636669,170.454698791821
22322796,369.343201357557
10466763,52.4403937128577
5335397,139.625636457541
4607973,247.186330773357
11874287,173.05452036469
15411155,174.699376806031
14736170,169.987227090092
4727645,246.979445533238
15422360,122.701251021116
16689474,455.23385406191
30681686,150.817744525177
12187229,272.080908635945
15436649,236.481869706347
35974793,233.941026859733
27591069,265.521861659519
6253591,173.691960070026
14905774,154.946506075928
34342730,403.566832969514
36685073,176.892315439906
14623874,183.038101256324
8953969,76.3653277919351
10514744,55.7917648493673
10824987,186.576387397888
3730674,509.70836852167
11041522,133.565319822987
13619528,339.942404226761
24191246,249.06062160099
9558329,492.476977616644
5415770,164.452540480618
27761068,329.577419323379
19682975,157.363005293296
32633569,272.191964409408
36757710,374.421512328157
25738725,224.641089218133
7920559,180.098396025471
5173778,239.340165798839
35406938,257.335993671407
36395129,196.018371163588
13652346,259.308204492678
16822637,128.510402263651
11546662,251.063980391678
25296737,268.156669027066
8045613,306.940491290401
5213164,216.813338123723
20835426,218.164346472466
17526830,247.620727763803
20454441,275.909264559994
12670353,158.670964752379
5986780,246.979445533238
