"id","price"
25850,119.853161138696
26433,134.385634896821
26588,137.926823699105
30272,103.893563068723
34712,90.3194242913547
35513,137.255154977328
40028,114.0557240013
40477,151.934766540409
44867,132.926199671015
45479,151.63131733817
45528,205.464982265488
46170,128.650242635716
46474,177.571633177179
47359,132.889293173694
47878,105.640522671941
53397,124.798781094269
53685,193.228229405247
55914,447.006047564091
60854,181.456257754624
64877,116.057304876952
66269,102.309228279753
67655,65.1245357405927
69978,114.628767800029
70981,72.6062944638473
71277,120.72964226166
75076,151.709219103077
78607,131.309062727503
81779,182.857664866845
82530,147.477066481905
82561,114.40477608514
90839,204.485417784342
91433,188.631574415893
92412,97.0118573261215
93929,147.278530330043
97807,238.388968113981
99530,241.417720562125
103433,122.161672382281
104676,74.070914939015
105371,341.052902953346
105758,95.9342576391622
109677,209.931962656384
114121,183.83326640984
117725,131.659302166857
120805,69.7691917162337
122724,94.4352175011073
125347,61.4495076397623
125432,96.2150531436506
129761,122.161672382281
134021,262.900624131101
136567,232.43568396609
139455,79.7314032979986
144447,216.008272035871
144670,202.390676741756
144908,185.284485461028
147822,167.737682592133
150867,56.6643044435356
155483,86.6593841374292
155495,189.064213760967
157063,57.9232454612699
159338,105.209078038846
159872,214.563398290503
161170,115.580962914459
163411,211.542476379381
165533,124.518636935298
169157,250.225298544322
170943,44.0967327759832
172725,184.099132773221
172758,189.004474941404
173540,312.62978001871
177083,119.642478938778
180196,194.748751281129
182162,250.043003197781
182666,109.28650557188
183068,201.467156486897
187865,194.748751281129
190389,64.684150135525
208672,201.039618412027
210496,218.692469711273
211772,82.8826355862757
212479,145.733605314326
215164,165.547156646885
215508,167.705084630192
219652,171.993713849175
222488,135.549299002975
222579,110.460151279905
222678,216.211763982058
222755,148.546118818185
225482,123.146487414889
226024,85.9028228861509
227147,109.293807007055
229510,116.288004706093
231914,128.124642552575
234812,287.348560653733
235996,297.453012086319
236199,199.859511965367
246105,147.598750535349
246541,63.7332201183125
251129,99.897718423805
254883,273.140635084022
257366,164.809946038784
260440,173.146648712845
261033,85.4615094307634
262058,107.101358820748
267780,157.956603819412
273381,136.746628556522
277530,205.060979331533
278167,127.358248742264
280617,173.250323277868
289795,78.7448557247779
290952,77.2660613847019
291513,215.19361901035
292832,102.180035970776
294207,120.874000723223
304984,94.1144036426934
309703,119.556380227258
309978,104.41207193578
310814,155.294023527867
312426,293.063795921066
319567,134.085200346032
321013,200.988563029125
333614,182.654515844216
340680,64.6446296790752
341029,166.684388362235
345983,78.010091263719
347022,52.5648997835651
348109,217.344589203848
348204,189.998632159875
359302,153.5773161455
360711,204.946178702114
361958,34.1740422113113
363081,101.632817069014
365784,119.663453551926
366192,119.642478938778
369136,222.851411392381
371802,153.217562207782
378041,100.236563458183
379493,94.1788872456632
383327,77.1140648824334
386601,257.640180133042
392799,92.666061089476
394374,118.942468752691
394732,63.1419747842099
395623,28.6216100762357
395780,49.1589572393436
397367,178.427573714457
399398,177.27693704889
400171,229.362961498646
403488,102.301074827891
403796,92.1388155357746
404495,79.3435411516288
409129,121.103784793208
409316,138.336873482494
412005,110.127076474801
417432,102.621089759592
417765,135.951410365306
421802,146.515472533349
423048,183.231549352486
426937,105.980361553558
437389,134.457636791509
441027,132.889293173694
449485,77.4551076612852
454033,231.479220599837
455741,84.9668985416171
456859,182.355411461597
458437,76.3489430690792
466231,145.877546981541
466308,115.005562972154
480034,89.8214490840365
485125,211.8143400379
485736,61.4875112563694
485860,83.2052886160324
487638,193.509174819426
491103,171.27020873207
491281,199.673309400663
491657,59.5244544631815
492084,83.6617892499558
493049,124.446799226752
495039,187.120157489974
497277,301.490792352035
499913,90.6256718543245
504627,91.6216220133261
516976,243.608438488891
520769,210.48412356241
522197,196.753617685245
522746,147.300359304168
525698,199.829061127364
526293,251.693597524712
526381,86.4680177722406
526406,237.748513373336
531892,58.2297008671086
532330,119.19937589133
532516,91.3466915173712
534817,130.554255270912
535574,129.207265880998
537434,237.601976675796
538688,100.136715744977
542330,152.798235582557
543524,101.256057942292
544818,74.048552749326
544842,148.733600662176
546873,117.248422160872
549722,246.191613759302
552886,124.539056421248
554553,179.534590361694
554603,65.6282282152883
556205,158.193178670919
557660,145.684466316754
559134,39.6527658774324
564215,101.090425157245
566792,275.708834969603
575438,106.143729515679
579701,110.842817430492
579722,150.615607879303
582556,170.196264321743
585880,127.897425458629
588543,87.9447183845352
589840,208.883781792038
592778,2.79255936306474
600475,340.705468223204
600812,209.95102606029
602761,115.491370374813
607537,177.39155648533
607750,141.764695239283
608957,111.270480667375
618089,87.8463866103096
621150,139.580509035988
623519,69.6325371076918
628887,55.4269462211772
628932,385.738882584929
629151,174.539236778716
638863,139.205078524048
640536,196.635976791739
642257,120.74184930417
642840,83.225265591894
644793,68.2315933594132
650898,237.195813704626
653031,254.292011051784
654089,71.3160651655857
654183,220.22513250325
655187,217.657608169879
655537,135.887092074849
661959,211.581177407457
662680,171.770193580973
663618,153.285665299522
664976,112.562439073158
667230,167.476850251818
669931,187.844379837903
671382,105.700253502335
672019,113.726019799755
675214,95.3405424032941
678926,186.805848835252
680282,138.458347601674
682467,69.7902206917929
682875,208.190139756878
686036,64.1890164054366
689489,76.8911847705719
693760,119.642478938778
695713,134.823105301907
696435,155.247921418814
697964,92.0040330567289
698581,118.096551439359
701412,234.65651419887
701817,80.6531754721007
704485,193.783673279278
707783,94.1260780349973
708500,103.682461731751
717381,55.2260427206694
721885,166.67537540317
723092,92.2573810043442
727728,130.259633983564
733155,215.092985398823
735697,414.4596016807
743552,150.895655633501
743813,374.795943307597
746033,92.5629993632519
746712,170.514243593496
746747,247.313616072742
756402,507.997346482154
759571,128.755447020455
763892,265.397216390091
764378,155.355080062859
766933,259.911592974972
773947,150.163575517613
774295,189.05682532585
779312,102.076846720467
782324,67.7096408609108
790178,38.9889435173393
811258,559.71028869524
811991,51.186138206495
816497,123.516617684171
820414,145.284844941656
822891,127.668534869165
825652,156.841730111162
828406,262.695391423758
835295,134.947815604461
837877,176.556770889231
845187,107.424927444384
850694,44.2557325203912
852090,105.532535868123
853736,462.269388182776
853817,186.304680282182
855043,102.596097550117
856531,365.153786025791
860478,117.330357535334
860726,303.090536937678
863828,133.786426841309
869783,106.880579899729
887610,107.566467719829
889156,126.713046398043
894049,198.862913192522
896333,204.280041933747
897285,144.272120973727
897677,155.556131231629
898308,180.504679425097
899439,194.879608706534
904929,114.757520410742
906062,128.158979774428
911552,265.533541831407
911689,95.0868647804496
913428,95.9793087374604
915438,250.707587919602
915703,204.500503443576
919427,127.554544371179
927700,282.089421381306
930008,90.3658322352058
931672,190.043756707138
939178,44.7963645185284
939335,90.9623032438759
939783,110.835557610368
942782,68.2949566640665
946452,258.20064467933
949467,104.41207193578
950945,80.1116140138671
952202,202.9317082271
954380,102.53446327999
957762,63.8334335978616
958940,241.99992691184
959222,252.830346509759
959296,50.6168743223566
960146,167.475496323512
962578,136.716342804276
963890,171.030296584471
965120,80.0564947721878
965359,138.161990142794
965430,39.290636595502
965871,243.723191604849
970668,43.1956914662044
971502,63.4127175780458
971619,164.450901673502
974328,61.740840620906
977256,195.7892901861
979417,100.112250642236
985010,53.3338197463126
986368,67.0491560255488
986693,195.011771918216
988224,198.134946441211
998247,118.782523901001
1000913,40.2302191112905
1006040,188.907661610001
1006562,78.8767881347014
1009953,75.0726462122207
1013038,158.555200942577
1013302,46.6304368820225
1016185,211.659931205635
1017431,274.192159832726
1019696,76.766500845403
1020262,211.644944299316
1023906,82.1657327812979
1031242,92.8447571509866
1033217,254.415286648444
1034887,66.4518141136875
1038241,224.098335485296
1041609,59.5201692711725
1042381,106.528176353653
1043611,216.358911595825
1044329,178.899700570686
1045359,124.526279203654
1046665,145.95700787985
1048672,43.4351492461865
1048796,106.115540435073
1051861,134.305620223148
1053052,67.4040399509943
1057271,160.160045225058
1058762,102.222841334169
1061547,149.635966643527
1062170,151.199566090283
1065841,165.288686112639
1074914,52.5340849291744
1078125,356.439098675664
1079381,183.508822397108
1079437,170.865237573569
1082471,209.454384941956
1087273,176.878637307899
1091636,71.9721154393784
1093175,130.522413090293
1094924,335.147718351652
1096020,112.429830682299
1097064,119.697956489482
1097848,276.328203558717
1100583,106.994733167617
1102893,234.155431745677
1105976,187.816227106471
1106252,173.416576743998
1106299,62.4273340306822
1108117,280.194921336409
1113942,238.475928428354
1117222,117.839657368677
1117441,95.0176512426446
1119218,156.896859665365
1119833,163.390407787077
1124655,230.130904981477
1126494,110.838250469012
1135496,83.0070720903454
1138626,117.933615515772
1138865,190.639549047211
1139044,54.5678027706659
1140627,237.566379683874
1144244,76.1100177718529
1144840,70.1669760065474
1145564,127.08124461452
1146952,95.2096448472535
1149297,84.3788934523968
1153464,66.4322978821181
1156922,134.740947460505
1158834,119.642478938778
1159668,225.728367935837
1160580,34.1697486792999
1168118,297.356465041146
1176040,63.6636948422052
1178577,140.421406894819
1185148,311.427118199257
1190822,123.359130619883
1191413,102.509608302932
1193897,577.20526327636
1194558,75.9448256922517
1196565,187.713565485455
1198157,140.549660475477
1205146,180.680623394724
1211591,82.4821418298967
1215259,153.379598447726
1218561,121.967943132484
1220045,158.809574288708
1220281,151.480598166374
1220617,124.372688293664
1223960,151.080365245334
1224815,199.987382907135
1225746,172.017716640894
1227580,95.5285597338743
1231978,87.4393919412173
1232040,266.071231108278
1234405,162.982852487083
1234458,170.166152341891
1242699,71.3901384788017
1245842,202.012112114771
1251215,204.670312143845
1259348,301.596645798639
1264472,186.664272695331
1265374,76.8573812995701
1269836,254.889719201075
1277397,70.6749202571711
1280249,235.602263771904
1283343,364.191134693123
1284891,81.3104396803244
1285341,75.0305241143043
1287801,155.294023527867
1290449,203.918866343311
1290880,224.581715297842
1291372,179.476465131575
1298752,86.4420038376956
1309372,73.8042255529558
1312106,120.603966802313
1313828,101.135477273713
1315888,109.247827612084
1315933,304.929101578075
1318870,191.770122647583
1330286,223.659034127829
1330394,98.6588331607106
1331135,317.186872060416
1332238,77.5899433491199
1334938,63.1902849202473
1338991,155.413763104233
1340615,200.515692064598
1341930,53.4014567186154
1347543,145.224154618899
1347568,127.803536413928
1350313,135.961069655374
1353587,111.019551587569
1355697,129.177934403225
1355883,234.493243811308
1357587,81.8116976412601
1361045,98.7447197735716
1362366,173.221949142685
1364544,179.966815345855
1365322,197.557622886374
1365576,90.2026958966699
1366308,149.571181714281
1366577,117.88258551106
1367501,128.002407831612
1368404,146.25742474779
1368821,340.316031508047
1370480,78.2008112337935
1377535,95.5017690371238
1379305,192.762132556354
1379311,129.492543043595
1382641,52.6393661343802
1382918,63.9385355242671
1383258,125.906949673943
1384260,91.0225762768433
1389389,97.3630515954109
1389695,145.951097590956
1390192,160.160541631209
1394988,87.0456277208804
1405293,94.7983269383806
1405411,226.708316183711
1407099,106.239225300776
1411556,121.868130822578
1411707,106.890450602969
1413929,133.551008266795
1416583,119.275855506162
1423107,309.656305831858
1427263,38.7833266184096
1428764,89.5117314765231
1430163,141.567019693912
1431044,108.150695907187
1435162,103.558659328382
1436936,120.911953099588
1437299,66.6082147509304
1438702,47.53970352715
1454090,220.593206076218
1455009,179.282366721273
1455794,184.408916299703
1456180,254.529799289197
1457434,286.120209256112
1457793,233.388265009009
1458222,117.88258551106
1460335,104.774463387073
1460601,194.916346950895
1466169,145.427867847441
1469738,119.315918474574
1471011,97.8510231700439
1471141,144.767730098936
1472521,87.4661331278385
1474993,149.34174417914
1478128,119.135565762189
1479433,149.920103729323
1479515,225.439377597156
1485196,298.10763464583
1494224,146.1091840927
1494748,61.1899973299163
1495803,203.560823346646
1502052,223.409468383902
1502117,82.6615225159294
1502770,110.059065000523
1505754,67.8947056694313
1506942,78.6536371177008
1508250,144.669361057715
1508476,168.835521481723
1513576,104.15154387412
1515134,151.668307859341
1515887,130.99527457416
1516370,146.59338333157
1516966,130.295143193082
1519907,118.088912529513
1526243,129.734030726271
1527301,238.499700215265
1531423,162.600186336496
1533682,118.076922710694
1537677,169.866591450036
1540000,216.525882357622
1540402,60.5939090193319
1540734,138.305106050617
1545435,247.696282223328
1548307,123.082300719398
1549215,128.131902372699
1558480,129.747499595002
1566376,275.060711666419
1569351,215.112508585498
1573342,150.715265865201
1575107,113.709786409885
1576323,88.8103996946222
1576493,103.995980917453
1578010,113.117225109812
1578624,151.320613881124
1580476,156.935616410887
1581632,191.122443217025
1586737,190.314216190666
1588593,165.007842407398
1592820,160.1265037352
1593585,227.854158696114
1602711,80.8144031209652
1602904,95.6168578910886
1604278,152.957633581338
1606864,92.2244521456089
1609303,120.998526370401
1612962,71.3872620859684
1614431,134.523486271364
1615881,70.8068686216465
1618321,175.020881854296
1618920,165.929822797472
1622556,141.630170009963
1623528,211.070218452414
1624367,101.495795766522
1624603,103.461023230028
1626038,163.795099523213
1627338,169.2070837452
1627672,139.930136281552
1630894,163.82381618009
1633032,174.944508055316
1643273,197.966986159672
1645405,168.160084110867
1645525,164.063077704143
1646193,185.05807093011
1646245,177.296101159206
1648450,224.720895688395
1649735,101.564248071859
1655617,136.993697274314
1659202,157.852081399962
1659325,77.3027182924559
1659638,152.957633581338
1659770,305.120605629989
1664297,82.7136124306269
1682496,99.7118402718603
1684624,156.019681277607
1691248,22.1891484171108
1693167,127.481655259644
1695214,81.4279984397692
1695479,119.642478938778
1697455,135.164628336227
1705526,162.871537896878
1710662,159.759308420475
1720423,110.274301413987
1721951,79.1053775296537
1726824,196.982877722528
1728269,106.047408417298
1729882,71.9924505069257
1730752,117.338834710793
1732298,156.88974107627
1732569,72.2700761719568
1736644,190.733276914278
1749530,98.7925253354375
1752370,203.152305964488
1753437,180.876414415126
1753776,46.5738476217076
1755502,124.288741460472
1756111,202.898750306672
1760611,76.9871453441575
1762059,84.9371426820742
1764266,282.56813691483
1765439,163.22367181423
1768738,99.4991313044762
1782702,63.0245750066665
1785576,189.954052457879
1789603,137.71761844091
1794881,108.985483473995
1808458,140.617804714363
1811670,119.642478938778
1817464,169.147281757511
1819585,72.9168286426717
1821714,83.9112507253401
1822086,170.500680582768
1829379,89.2159250937741
1832637,149.946675480001
1833708,192.436853283004
1836805,194.442248994707
1839020,398.680055980515
1839172,157.28910701007
1841366,74.4774177064654
1843521,65.8348881069116
1844373,248.990651318841
1844682,147.279025523119
1845428,122.934264503578
1848929,130.642154372515
1851092,234.770621197851
1864275,188.198893257058
1868215,81.202861787884
1869397,184.500606188618
1877060,214.671326590596
1879418,145.48915637277
1886363,211.666814720864
1887047,76.5896607986671
1898121,233.764531607977
1905935,179.854868938312
1908253,184.319592596951
1908451,168.242182552992
1918462,161.924414154728
1924965,217.969890949264
1930441,140.700499079452
1941572,73.3900842342316
1946528,70.6908869818615
1950068,119.642478938778
1955101,246.979716432659
1955465,232.663814099333
1955741,215.862117840594
1957682,112.475413351591
1959908,100.936313777225
1961536,206.626204823249
1966115,119.846559567099
1970518,59.3547039001737
1973363,165.682718047723
1973774,234.081441543137
1974702,122.796151826218
1980462,138.210171621766
1980769,82.2139818341067
1981135,94.1844656732266
1982622,289.3821360276
1983961,95.9622500776464
1990786,72.4760385127037
1991769,71.7052114206779
1992565,88.9830487285003
1992585,181.761504014126
1992904,107.048328028609
1992923,196.606248160292
1993034,201.166303667735
1994713,127.752524789367
1995698,107.048328028609
1997783,98.3725524875194
2000788,76.5139205165729
2003242,140.482171558203
2003790,36.6518437704691
2009446,118.062764144143
