"ID","x1","x2","y"
1,-1.37241170042467,0.641527491796816,-0.0561917369576939
2,-1.26403637804291,1.58153530819729,1.49291963972365
3,-0.662298651893102,0.302179607939211,-1.68276180523822
4,-0.344314738495671,2.48136551034019,1.59333627263202
5,0.463254260580582,1.9239732594795,1.56482454128903
6,-0.581260765614465,2.34887351987045,1.93227819751247
7,-0.798126094797973,0.727170101124956,-0.035791800847877
8,-3.82915769102188,0.41703983064481,-2.04372312696987
9,-0.888441337144372,0.393579241224311,-0.951083356056846
10,0.856076106626945,1.38285404342223,1.91876997112107
11,0.138998972991825,0.773472250396106,-0.165952243365754
12,-1.68279354296183,3.05946185378549,3.88963373041656
13,-0.928277017192234,5.64083646433527,3.77945429306825
14,0.326943268210202,4.0031612349681,2.43268800097186
15,-0.445525426570275,0.966283291458212,0.312684342854288
16,-1.1802904342181,0.984694718993915,0.62601886753161
17,-0.265994592001013,1.53803354919486,0.532409394610685
18,-0.419384282619642,0.745610053842733,-0.0216401074996891
19,-1.46260154322887,1.36960467522638,1.40746384404095
20,-0.37964750101273,1.71899595870299,0.944123169162519
21,-0.634524437229412,1.29649466109686,0.94520974482225
22,0.350436447386379,2.30018291674124,1.79109566502198
23,-0.83509299062477,0.998316971059666,0.480762730162267
24,-0.745348222007017,0.662230507332953,-0.177557160435931
25,-2.07380682873814,2.60307058087994,4.52387201858488
26,-0.611584351003064,1.16768869931204,0.641440224760025
27,-2.22952955638834,1.94595521904373,3.07956237602462
28,1.3556178262629,1.81632364414324,3.60741576073734
29,0.427686980195328,0.193377642398975,-1.47024502506909
30,0.592917948526313,0.358347738332009,-0.275029971655492
31,-0.531949643993227,2.48021276934095,1.81951015542176
32,-1.79282720870278,3.86878679442454,4.47727691434859
33,0.613008788778102,0.71547947567927,0.449869706737849
34,-0.373634720368669,1.0120965732644,0.321509004150287
35,-0.783841880325177,1.57293713054242,1.20313119142244
36,-0.789036314889831,0.772239069021,0.0124303690690351
37,-1.37901499202191,0.947883818604496,0.732990976974693
38,0.238860299460071,1.21277615589926,0.785694113293044
39,0.0945163773993157,1.39592942678006,0.416309496935741
40,0.0398092221083604,1.50841879341677,0.334708262724136
41,0.461789384527651,1.12008021905484,1.00056427403946
42,2.06450889686821,0.570051887701786,1.09387353674284
43,0.695379918018827,1.00546650015204,1.13187311456972
44,-0.160335712256894,1.04840709177177,0.163446680801577
45,-1.746363187813,1.20716936472821,1.41765306909958
46,0.44514856831124,2.84827235892072,2.38534375983033
47,-1.32731120910821,1.44455510385285,1.50421134011043
48,-0.75784359825105,2.80931770240287,2.41045374996652
49,1.37098939823097,1.38751103631363,3.00576789035552
50,-0.27079534139547,0.786415367126667,-0.158120737783699
51,0.686904889226904,3.43048696201613,2.69892648155197
52,1.05191982097915,1.14066681451961,2.11456114001607
53,-0.942898665744027,3.01308330221903,2.47419519467031
54,0.728431617810345,1.1180121513483,1.5641603418894
55,-0.399637450294332,3.2927310101096,1.9959075680219
56,-1.47954642848619,2.40121804794005,3.06852852757671
57,0.544962755087841,0.819119199684701,0.661632033319173
58,0.077643440709503,3.1307188562057,1.33290311923935
59,0.708407490654267,1.120874882732,1.48206970998819
60,-0.2706090254689,3.37745909551773,1.52763309900276
61,-1.05137593105409,0.73329864629877,0.0627767665652699
62,-1.76526820739343,1.89267253840364,2.17813089019721
63,-0.36748275117224,2.5811977315053,1.65994168090875
64,-1.11817011515449,0.451742982252444,-0.946323333363181
65,-0.0937819025317853,0.653251935697097,-0.249747304895093
66,0.0816133384121011,1.71300061333759,0.476715153416555
67,-0.119435719140812,2.24775191139291,1.06824963661596
68,1.04632975898466,0.541494047488738,0.119334049028643
69,0.739112216487593,0.273525703212324,-0.881554954803143
70,-0.324617929701439,1.63919989169843,0.820538328297678
71,0.456615073473451,2.04742652691455,1.65648263518866
72,-0.20222135815301,0.194628029203946,-2.19440937558657
73,0.684616033086831,1.31938606512857,1.44739630531246
74,0.0869884687156875,2.27758698786037,0.934349807808401
75,0.0717756332369081,2.35196389073259,1.14580181467477
76,0.851912792860113,0.622769198388537,0.406600926726481
77,-0.0381269105082624,0.469205960124915,-0.925016497786355
78,0.20415904158963,1.84055487752783,1.11276690313512
79,1.02280354170685,0.400790995677694,-0.107474731485589
80,0.82048851931649,1.05074458650554,1.33666175639455
81,0.777702299247062,2.00491246515239,2.39526304216242
82,-0.759699962115476,1.37301782709774,1.01758128535719
83,0.766334136318642,0.527648507449618,0.0909589189191572
84,0.0904300391103822,0.590626088079957,-0.925306060928846
85,-0.0557450848193719,1.60146379091387,0.583605171240587
86,1.1179020085567,1.03874216977393,1.66635404495373
87,0.397995371133379,2.47805943762963,2.03550489406805
88,0.485478291079995,1.74739253536378,1.45779567343065
89,-0.296193740296637,0.531336293076144,-0.883895853684706
90,-0.851533758546944,1.62334490146582,1.31527230363701
91,1.09562924944075,0.456307684460645,-0.121891626028068
92,-0.0737496520510527,0.967184808038949,0.0734440137793016
93,-0.0374283245431695,0.628406148096124,-0.629552423865236
94,-0.570670430730136,0.622896655150403,-0.502154761119709
95,-0.15902956250693,0.80855883115385,-0.0692279544291185
96,0.377576746189884,0.248231573760366,-1.05650636898832
97,2.2746022173568,0.238396792694571,-0.464337058450864
98,-1.14385937342907,0.414365194459479,-1.00733934448616
99,-0.543416584559754,0.359966903187949,-0.902805844021668
100,-0.514539619560826,2.11999721921179,1.45158814380855
101,0.377287156793345,2.9712584853776,2.42353446152702
102,0.705381477433888,3.96319548032756,3.36363686590156
103,2.04596629470069,0.846835745947396,2.58438489112846
104,0.823503962155101,0.618266191049343,0.230812036321308
105,0.908681121134393,0.431349043626355,-0.0109615777025044
106,0.0875938261066624,1.92296231786328,0.663867184725493
107,1.35353760733162,2.82883244482669,4.6621397568549
108,0.107783938713476,4.94447978642571,1.83808533904608
109,-0.102660381590552,1.29501013035753,0.521378084248252
110,0.454108980337093,1.43951287386784,1.21050365575444
111,0.817523018240906,2.93844668001057,3.23119028135574
112,0.701907153592298,0.232023167646135,-0.919410236972074
113,0.942378258133895,0.364527520403033,-0.0932053668982903
114,-0.25785391775282,1.91502314281121,0.789304459041148
115,0.382308864839738,0.801151198482242,0.557855698571524
116,0.635992130032705,1.36559335122012,1.28924344884709
117,0.0116226458598598,1.03694852233547,-0.0330061142338366
118,-0.0226306652072425,0.40324207632142,-1.11121682186389
119,0.992730607125028,0.297221403484952,-0.852676312548411
120,-1.16836495512656,3.7348106137097,3.20226932397477
121,-0.3695089784532,0.828702138683162,0.0496114909786219
122,-0.440388878869137,0.780900223811869,0.00432042701038563
123,-0.776341164651962,0.963185534369428,0.440155438113816
124,-1.61948049410233,0.268288824744365,-2.94060503959418
125,-0.955389069552834,1.85182161205281,1.48869976649315
126,0.281155682304902,1.76446705973488,1.12741252818411
127,-0.038413068719689,0.527402609995223,-0.935411615198578
128,-0.431950381503682,2.68505724801634,1.90427264925707
129,1.59623352351691,7.07398458280642,7.36659353696351
130,0.0272668520101516,1.11398301909618,0.0528498652579222
131,-2.1887456008102,2.20503476027123,3.33744273640579
132,-2.82883415171013,2.83930572838888,4.65661487438921
133,-0.306338939060353,0.887441930978502,0.133048535105881
134,-0.690924122093314,4.82044596226027,2.76574245585399
